date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:58:00	108187/108187	---M-Z	200	added ('OK')	text/html	etag:%221a69b-5cec289198b70-gzip%22	https://themesbrand.com/skote/layouts/layouts-colored-sidebar.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/layouts-colored-sidebar.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:01	108247/108247	---M-Z	200	added ('OK')	text/html	etag:%221a6d7-5cec28919aab1-gzip%22	https://themesbrand.com/skote/layouts/layouts-scrollable.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/layouts-scrollable.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:01	117802/117802	---M-Z	200	added ('OK')	text/html	etag:%221cc2a-5ced964979278-gzip%22	https://themesbrand.com/skote/layouts/layouts-horizontal.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/layouts-horizontal.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:01	115418/115418	---M-Z	200	added ('OK')	text/html	etag:%221c2da-5ced964979278-gzip%22	https://themesbrand.com/skote/layouts/layouts-hori-topbar-light.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/layouts-hori-topbar-light.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:02	115439/115439	---M-Z	200	added ('OK')	text/html	etag:%221c2ef-5ced964979278-gzip%22	https://themesbrand.com/skote/layouts/layouts-hori-boxed-width.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/layouts-hori-boxed-width.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:02	115914/115914	---M-Z	200	added ('OK')	text/html	etag:%221c4ca-5ced964979278-gzip%22	https://themesbrand.com/skote/layouts/layouts-hori-preloader.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/layouts-hori-preloader.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:02	115426/115426	---M-Z	200	added ('OK')	text/html	etag:%221c2e2-5ced964979278-gzip%22	https://themesbrand.com/skote/layouts/layouts-hori-colored-header.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/layouts-hori-colored-header.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:03	115462/115462	---M-Z	200	added ('OK')	text/html	etag:%221c306-5ced964979278-gzip%22	https://themesbrand.com/skote/layouts/layouts-hori-scrollable.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/layouts-hori-scrollable.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:03	71608/71608	---M-Z	200	added ('OK')	text/html	etag:%22117b8-5cec289192dae-gzip%22	https://themesbrand.com/skote/layouts/calendar.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/calendar.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:04	70175/70175	---M-Z	200	added ('OK')	text/html	etag:%221121f-5cec289191e0e-gzip%22	https://themesbrand.com/skote/layouts/calendar-full.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/calendar-full.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:04	110190/110190	---M-Z	200	added ('OK')	text/html	etag:%221ae6e-5cec289192dae-gzip%22	https://themesbrand.com/skote/layouts/chat.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/chat.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:04	127828/127828	---M-Z	200	added ('OK')	text/html	etag:%221f354-5cec28918b0ab-gzip%22	https://themesbrand.com/skote/layouts/apps-filemanager.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/apps-filemanager.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:05	84704/84704	---M-Z	200	added ('OK')	text/html	etag:%2214ae0-5cec289195c8f-gzip%22	https://themesbrand.com/skote/layouts/ecommerce-products.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/ecommerce-products.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:05	89324/89324	---M-Z	200	added ('OK')	text/html	etag:%2215cec-5cec289194cef-gzip%22	https://themesbrand.com/skote/layouts/ecommerce-product-detail.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/ecommerce-product-detail.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:05	97698/97698	---M-Z	200	added ('OK')	text/html	etag:%2217da2-5cec289194cef-gzip%22	https://themesbrand.com/skote/layouts/ecommerce-orders.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/ecommerce-orders.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:06	87583/87583	---M-Z	200	added ('OK')	text/html	etag:%221561f-5cec289194cef-gzip%22	https://themesbrand.com/skote/layouts/ecommerce-customers.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/ecommerce-customers.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:06	81198/81198	---M-Z	200	added ('OK')	text/html	etag:%2213d2e-5cec289194cef-gzip%22	https://themesbrand.com/skote/layouts/ecommerce-cart.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/ecommerce-cart.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:06	109152/109152	---M-Z	200	added ('OK')	text/html	etag:%221aa60-5cec289194cef-gzip%22	https://themesbrand.com/skote/layouts/ecommerce-checkout.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/ecommerce-checkout.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:07	85074/85074	---M-Z	200	added ('OK')	text/html	etag:%2214c52-5cec289195c8f-gzip%22	https://themesbrand.com/skote/layouts/ecommerce-shops.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/ecommerce-shops.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:07	70253/70253	---M-Z	200	added ('OK')	text/html	etag:%221126d-5cec289194cef-gzip%22	https://themesbrand.com/skote/layouts/ecommerce-add-product.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/ecommerce-add-product.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:07	84311/84311	---M-Z	200	added ('OK')	text/html	etag:%2214957-5cec289193d4f-gzip%22	https://themesbrand.com/skote/layouts/crypto-wallet.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/crypto-wallet.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:08	84373/84373	---M-Z	200	added ('OK')	text/html	etag:%2214995-5cec289193d4f-gzip%22	https://themesbrand.com/skote/layouts/crypto-buy-sell.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/crypto-buy-sell.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:08	94148/94148	---M-Z	200	added ('OK')	text/html	etag:%2216fc4-5cec289193d4f-gzip%22	https://themesbrand.com/skote/layouts/crypto-exchange.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/crypto-exchange.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:09	90136/90136	---M-Z	200	added ('OK')	text/html	etag:%2216018-5cec289193d4f-gzip%22	https://themesbrand.com/skote/layouts/crypto-lending.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/crypto-lending.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:09	91486/91486	---M-Z	200	added ('OK')	text/html	etag:%221655e-5ced9649782d7-gzip%22	https://themesbrand.com/skote/layouts/crypto-orders.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/crypto-orders.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:09	76686/76686	---M-Z	200	added ('OK')	text/html	etag:%2212b8e-5cec289193d4f-gzip%22	https://themesbrand.com/skote/layouts/crypto-kyc-application.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/crypto-kyc-application.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:10	71721/71721	---M-Z	200	added ('OK')	text/html	etag:%2211829-5cec289193d4f-gzip%22	https://themesbrand.com/skote/layouts/crypto-ico-landing.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/crypto-ico-landing.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:10	97734/97734	---M-Z	200	added ('OK')	text/html	etag:%2217dc6-5cec289195c8f-gzip%22	https://themesbrand.com/skote/layouts/email-inbox.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/email-inbox.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:10	76361/76361	---M-Z	200	added ('OK')	text/html	etag:%2212a49-5cec289195c8f-gzip%22	https://themesbrand.com/skote/layouts/email-read.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/email-read.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:11	68499/68499	---M-Z	200	added ('OK')	text/html	etag:%2210b93-5cec289195c8f-gzip%22	https://themesbrand.com/skote/layouts/email-template-basic.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/email-template-basic.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:11	69890/69890	---M-Z	200	added ('OK')	text/html	etag:%2211102-5cec289195c8f-gzip%22	https://themesbrand.com/skote/layouts/email-template-alert.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/email-template-alert.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:12	74720/74720	---M-Z	200	added ('OK')	text/html	etag:%22123e0-5cec289195c8f-gzip%22	https://themesbrand.com/skote/layouts/email-template-billing.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/email-template-billing.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:12	84706/84706	---M-Z	200	added ('OK')	text/html	etag:%2214ae2-5cec289198b70-gzip%22	https://themesbrand.com/skote/layouts/invoices-list.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/invoices-list.html	(from https://themesbrand.com/skote/layouts/index.html)
11:58:12	68127/68127	---M-Z	200	added ('OK')	text/html	etag:%2210a1f-5cec289198b70-gzip%22	https://themesbrand.com/skote/layouts/invoices-detail.html	C:/Users/PC/Desktop/Site/Site3/Oygut/themesbrand.com/skote/layouts/invoices-detail.html	(from https://themesbrand.com/skote/layouts/index.html)
